id,cqc_location_id,location_ods_code,name,name_normalized,provider_name,provider_id,brand_name,telephone,email,website,city,county,postcode,latitude,longitude,region,local_authority,beds_total,beds_available,has_availability,availability_status,availability_last_checked,year_opened,year_registered,care_residential,care_nursing,care_dementia,care_respite,has_nursing_care_license,has_personal_care_license,has_surgical_procedures_license,has_treatment_license,has_diagnostic_license,serves_older_people,serves_younger_adults,serves_mental_health,serves_physical_disabilities,serves_sensory_impairments,serves_dementia_band,serves_children,serves_learning_disabilities,serves_detained_mha,serves_substance_misuse,serves_eating_disorders,serves_whole_population,fee_residential_from,fee_nursing_from,fee_dementia_from,fee_respite_from,accepts_self_funding,accepts_local_authority,accepts_nhs_chc,accepts_third_party_topup,cqc_rating_overall,cqc_rating_safe,cqc_rating_effective,cqc_rating_caring,cqc_rating_responsive,cqc_rating_well_led,cqc_last_inspection_date,cqc_publication_date,cqc_latest_report_url,review_average_score,review_count,google_rating,wheelchair_access,ensuite_rooms,secure_garden,wifi_available,parking_onsite,is_dormant,data_quality_score,created_at,updated_at,last_scraped_at,regulated_activities,source_urls,service_types,service_user_bands,facilities,medical_specialisms,dietary_options,activities,pricing_details,staff_information,reviews_detailed,media,location_context,building_info,accreditations,source_metadata,extra,provider_telephone_number,provider_hsca_start_date
45,1-118117434,VL966,Woodland House,woodland house,Mr Brendan Freeman,1-101708857,-,1212439349,,,Birmingham,West Midlands,B31 2HS,52.4120450,-1.9611590,West Midlands,Birmingham,6,,false,,,,2010,true,false,false,,false,false,false,false,false,false,true,false,false,false,false,false,,false,false,false,false,,,,,true,true,true,true,Requires Improvement,Requires Improvement,Requires Improvement,Good,Good,Requires Improvement,2020-02-06,,http://www.cqc.org.uk/location/1-118117434,,,,false,false,false,false,false,false,100,2025-11-03 10:06:34.364688+00,2025-11-03 10:06:34.364688+00,,"{""activities"":[]}","{""lottie_url"":""https://lottie.org/care-home/england/1-118117434/woodland-house/"",""cqc_profile"":""https://www.cqc.org.uk/location/1-118117434"",""carehome_url"":null}","{""services"":[""Care home service without nursing""]}","{""bands"":[""Younger adults""]}",{},{},{},{},{},"{""main_partner"":""*"",""registered_manager"":""*"",""nominated_individual"":""*""}",{},{},"{""paf_id"":null,""uprn_id"":""1.00071E+11"",""ccg_code"":""E38000220"",""ccg_name"":""NHS Birmingham and Solihull CCG"",""nhs_region"":""Midlands"",""commissioning_ccg_code"":null,""commissioning_ccg_name"":null,""parliamentary_constituency"":""Birmingham Northfield""}","{""provider_city"":""Birmingham"",""address_line_2"":""Northfield"",""street_address"":""22 Woodland Road"",""provider_county"":""West Midlands"",""provider_postcode"":""B31 2HS"",""provider_address_line_2"":""Northfield"",""provider_street_address"":""22 Woodland Road""}",{},"{""inherited_rating"":false,""location_type_sector"":""Social Care Org"",""provider_type_sector"":""Social Care Org"",""inspection_directorate"":""Adult social care"",""provider_charity_number"":null,""provider_ownership_type"":""Individual"",""primary_inspection_category"":""Residential social care"",""provider_companies_house_number"":null,""provider_inspection_directorate"":""Adult social care"",""provider_primary_inspection_category"":""Residential social care""}",{},1212439349,2010-10-01
46,1-118868729,VM4D9,Ashley Lodge RH Limited,ashley lodge rh,Ashley Lodge RH Limited,1-101617287,-,1214491503,,,Birmingham,West Midlands,B13 9SJ,52.4389710,-1.8760590,West Midlands,Birmingham,26,,false,,,,2010,true,false,false,,false,false,false,false,false,true,false,false,false,false,false,false,,false,false,false,false,,,,,true,true,true,true,Good,Good,Good,Good,Good,Good,2019-12-18,,http://www.cqc.org.uk/location/1-118868729,,,,false,false,false,false,false,false,100,2025-11-03 10:06:34.364688+00,2025-11-03 10:06:34.364688+00,,"{""activities"":[]}","{""lottie_url"":""https://lottie.org/care-home/england/1-118868729/ashley-lodge-rh-limited/"",""cqc_profile"":""https://www.cqc.org.uk/location/1-118868729"",""carehome_url"":null}","{""services"":[""Care home service without nursing""]}","{""bands"":[""Older people""]}",{},{},{},{},{},"{""main_partner"":""*"",""registered_manager"":""*"",""nominated_individual"":""Barwell, Adam""}",{},{},"{""paf_id"":null,""uprn_id"":""1.00071E+11"",""ccg_code"":""E38000220"",""ccg_name"":""NHS Birmingham and Solihull CCG"",""nhs_region"":""Midlands"",""commissioning_ccg_code"":null,""commissioning_ccg_name"":null,""parliamentary_constituency"":""Birmingham Hall Green and Moseley""}","{""provider_city"":""Birmingham"",""address_line_2"":""Moseley"",""street_address"":""1-3 Colmore Crescent"",""provider_county"":""West Midlands"",""provider_postcode"":""B13 9SJ"",""provider_address_line_2"":""Moseley"",""provider_street_address"":""1-3 Colmore Crescent""}",{},"{""inherited_rating"":false,""location_type_sector"":""Social Care Org"",""provider_type_sector"":""Social Care Org"",""inspection_directorate"":""Adult social care"",""provider_charity_number"":null,""provider_ownership_type"":""Organisation"",""primary_inspection_category"":""Residential social care"",""provider_companies_house_number"":""5163604"",""provider_inspection_directorate"":""Adult social care"",""provider_primary_inspection_category"":""Residential social care""}",{},1214491503,2010-10-01
47,1-119188716,VL95X,Westley Brook Close,westley brook close,Royal Mencap Society,1-102642790,BRAND Royal Mencap Society,1217432436,,www.mencap.org.uk,Birmingham,,B26 3TW,52.4579960,-1.7814860,West Midlands,Birmingham,7,,false,,,,2011,true,false,false,,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,false,false,,,,,true,true,true,true,Good,Requires Improvement,Good,Good,Good,Requires Improvement,2018-11-02,,http://www.cqc.org.uk/location/1-119188716,,,,false,false,false,false,false,false,100,2025-11-03 10:06:34.364688+00,2025-11-03 10:06:34.364688+00,,"{""activities"":[]}","{""lottie_url"":""https://lottie.org/care-home/england/1-119188716/westley-brook-close/"",""cqc_profile"":""https://www.cqc.org.uk/location/1-119188716"",""carehome_url"":null}","{""services"":[""Care home service without nursing""]}","{""bands"":[]}",{},{},{},{},{},"{""main_partner"":""*"",""registered_manager"":""Lunn, Frances"",""nominated_individual"":""Chalkley, Chris""}",{},{},"{""paf_id"":null,""uprn_id"":""1.00071E+11"",""ccg_code"":""E38000220"",""ccg_name"":""NHS Birmingham and Solihull CCG"",""nhs_region"":""Midlands"",""commissioning_ccg_code"":null,""commissioning_ccg_name"":null,""parliamentary_constituency"":""Birmingham Yardley""}","{""provider_city"":""Peterborough"",""address_line_2"":""Sheldon"",""street_address"":""12 & 14 Westley Brook Close"",""provider_county"":""Cambridgeshire"",""provider_postcode"":""PE7 8HP"",""provider_address_line_2"":""Cygnet Park, Hampton"",""provider_street_address"":""6 Cyrus Way""}",{},"{""inherited_rating"":false,""location_type_sector"":""Social Care Org"",""provider_type_sector"":""Social Care Org"",""inspection_directorate"":""Adult social care"",""provider_charity_number"":""222377"",""provider_ownership_type"":""Organisation"",""primary_inspection_category"":""Residential social care"",""provider_companies_house_number"":""550457"",""provider_inspection_directorate"":""Adult social care"",""provider_primary_inspection_category"":""Residential social care""}",{},1733873700,2010-10-01
48,1-119740181,VLY9E,Priestley Rose Nursing Home,priestley rose,MACC Care Limited,1-101641521,BRAND MACC Care,1213730134,,www.macccare.com,Birmingham,West Midlands,B24 8BZ,52.5118140,-1.8337490,West Midlands,Birmingham,47,,false,,,,2011,false,true,true,,false,false,false,true,false,true,true,false,true,false,true,false,,false,false,false,false,,,,,true,true,true,true,Good,Requires Improvement,Requires Improvement,Good,Good,Requires Improvement,2023-08-16,,http://www.cqc.org.uk/location/1-119740181,,,,false,false,false,false,false,false,100,2025-11-03 10:06:34.364688+00,2025-11-03 10:06:34.364688+00,,"{""activities"":[""treatment_disease""]}","{""lottie_url"":""https://lottie.org/care-home/england/1-119740181/priestley-rose-nursing-home/"",""cqc_profile"":""https://www.cqc.org.uk/location/1-119740181"",""carehome_url"":""https://www.carehome.co.uk/carehome.cfm/searchazref/20002501RAYA""}","{""services"":[""Care home service with nursing""]}","{""bands"":[""Dementia"",""Older people"",""Physical disability"",""Younger adults""]}",{},{},{},{},{},"{""main_partner"":""*"",""registered_manager"":""Mathew, Anitha"",""nominated_individual"":""Wilson, Michael""}",{},{},"{""paf_id"":null,""uprn_id"":""1.00071E+11"",""ccg_code"":""E38000220"",""ccg_name"":""NHS Birmingham and Solihull CCG"",""nhs_region"":""Midlands"",""commissioning_ccg_code"":null,""commissioning_ccg_name"":null,""parliamentary_constituency"":""Birmingham Erdington""}","{""provider_city"":""Birmingham"",""address_line_2"":""Erdington"",""street_address"":""114 Bromford Lane"",""provider_county"":null,""provider_postcode"":""B15 1RP"",""provider_address_line_2"":""Edgbaston"",""provider_street_address"":""23 Calthorpe Road""}",{},"{""inherited_rating"":false,""location_type_sector"":""Social Care Org"",""provider_type_sector"":""Social Care Org"",""inspection_directorate"":""Adult social care"",""provider_charity_number"":null,""provider_ownership_type"":""Organisation"",""primary_inspection_category"":""Residential social care"",""provider_companies_house_number"":""5094075"",""provider_inspection_directorate"":""Adult social care"",""provider_primary_inspection_category"":""Residential social care""}",{},1212710800,2010-10-01
49,1-119945149,VL95K,Victoria Lodge Care Home,victoria lodge,Miss S G Howard,1-101628626,-,1217077921,,www.victoria-lodge.co.uk,Birmingham,West Midlands,B27 7XZ,52.4444500,-1.8196430,West Midlands,Birmingham,24,,false,,,,2010,true,false,true,,false,false,false,false,false,true,false,false,false,false,true,false,,false,false,false,false,,,,,true,true,true,true,Outstanding,Good,Good,Outstanding,Outstanding,Outstanding,2020-03-07,,http://www.cqc.org.uk/location/1-119945149,,,,false,false,false,false,false,false,100,2025-11-03 10:06:34.364688+00,2025-11-03 10:06:34.364688+00,,"{""activities"":[]}","{""lottie_url"":""https://lottie.org/care-home/england/1-119945149/victoria-lodge-care-home/"",""cqc_profile"":""https://www.cqc.org.uk/location/1-119945149"",""carehome_url"":""https://www.carehome.co.uk/carehome.cfm/searchazref/10002501VICB""}","{""services"":[""Care home service without nursing"",""Rehabilitation services""]}","{""bands"":[""Dementia"",""Older people""]}",{},{},{},{},{},"{""main_partner"":""*"",""registered_manager"":""Coombs, Ann"",""nominated_individual"":""*""}",{},{},"{""paf_id"":null,""uprn_id"":""1.00071E+11"",""ccg_code"":""E38000220"",""ccg_name"":""NHS Birmingham and Solihull CCG"",""nhs_region"":""Midlands"",""commissioning_ccg_code"":null,""commissioning_ccg_name"":null,""parliamentary_constituency"":""Birmingham Yardley""}","{""provider_city"":""Birmingham"",""address_line_2"":""Acocks Green"",""street_address"":""11 Victoria Road"",""provider_county"":""West Midlands"",""provider_postcode"":""B27 7XZ"",""provider_address_line_2"":""Acocks Green"",""provider_street_address"":""11 Victoria Road""}",{},"{""inherited_rating"":false,""location_type_sector"":""Social Care Org"",""provider_type_sector"":""Social Care Org"",""inspection_directorate"":""Adult social care"",""provider_charity_number"":null,""provider_ownership_type"":""Individual"",""primary_inspection_category"":""Residential social care"",""provider_companies_house_number"":null,""provider_inspection_directorate"":""Adult social care"",""provider_primary_inspection_category"":""Residential social care""}",{},1217063180,2010-10-01
50,1-120084885,VLM9X,Greenacres - Care Home with Nursing Physical Disabilities,greenacres - care home with nursing physical disabilities,Leonard Cheshire Disability,1-102642667,BRAND Leonard Cheshire Disability,1213547753,,www.leonardcheshire.org,Birmingham,West Midlands,B73 5NR,52.5471280,-1.8285870,West Midlands,Birmingham,33,,false,,,,2011,false,true,false,,false,false,false,true,false,true,true,false,true,false,false,false,,false,false,false,false,,,,,true,true,true,true,Good,Good,Good,Good,Good,Good,2021-06-16,,http://www.cqc.org.uk/location/1-120084885,,,,false,false,false,false,false,false,100,2025-11-03 10:06:34.364688+00,2025-11-03 10:06:34.364688+00,,"{""activities"":[""treatment_disease""]}","{""lottie_url"":""https://lottie.org/care-home/england/1-120084885/greenacres---care-home-with-nursing-physical-disabilities/"",""cqc_profile"":""https://www.cqc.org.uk/location/1-120084885"",""carehome_url"":null}","{""services"":[""Care home service with nursing""]}","{""bands"":[""Older people"",""Physical disability"",""Younger adults""]}",{},{},{},{},{},"{""main_partner"":""*"",""registered_manager"":""Smith, Neil"",""nominated_individual"":""Davies, Vanessa""}",{},{},"{""paf_id"":null,""uprn_id"":""1.00071E+11"",""ccg_code"":""E38000220"",""ccg_name"":""NHS Birmingham and Solihull CCG"",""nhs_region"":""Midlands"",""commissioning_ccg_code"":null,""commissioning_ccg_name"":null,""parliamentary_constituency"":""Sutton Coldfield""}","{""provider_city"":""London"",""address_line_2"":""Sutton Coldfield"",""street_address"":""39 Vesey Road"",""provider_county"":null,""provider_postcode"":""SE1 9SG"",""provider_address_line_2"":""3 London Bridge Street"",""provider_street_address"":""3rd Floor, News Building""}",{},"{""inherited_rating"":false,""location_type_sector"":""Social Care Org"",""provider_type_sector"":""Social Care Org"",""inspection_directorate"":""Adult social care"",""provider_charity_number"":""218186"",""provider_ownership_type"":""Organisation"",""primary_inspection_category"":""Residential social care"",""provider_companies_house_number"":""552847"",""provider_inspection_directorate"":""Adult social care"",""provider_primary_inspection_category"":""Residential social care""}",{},2086703740,2010-10-01
51,1-120237816,VLMC4,Selborne House,selborne house,Selborne Care Limited,1-101641098,BRAND CareTech Community Services,1215153990,,www.selbornecare.co.uk,Birmingham,West Midlands,B20 2DW,52.5147930,-1.9248630,West Midlands,Birmingham,15,,false,,,,2011,true,false,false,,false,false,false,false,false,false,true,true,false,false,false,false,,false,false,false,false,,,,,true,true,true,true,Requires Improvement,Good,Good,Good,Good,Good,2019-09-17,,http://www.cqc.org.uk/location/1-120237816,,,,false,false,false,false,false,false,100,2025-11-03 10:06:34.364688+00,2025-11-03 10:06:34.364688+00,,"{""activities"":[]}","{""lottie_url"":""https://lottie.org/care-home/england/1-120237816/selborne-house/"",""cqc_profile"":""https://www.cqc.org.uk/location/1-120237816"",""carehome_url"":""https://www.carehome.co.uk/carehome.cfm/searchazref/20002501SELC""}","{""services"":[""Care home service without nursing""]}","{""bands"":[""Mental health"",""Younger adults""]}",{},{},{},{},{},"{""main_partner"":""*"",""registered_manager"":""*"",""nominated_individual"":""Quraishi, Nasir""}",{},{},"{""paf_id"":null,""uprn_id"":""1.00071E+11"",""ccg_code"":""E38000250"",""ccg_name"":""NHS Black Country and West Birmingham CCG"",""nhs_region"":""Midlands"",""commissioning_ccg_code"":null,""commissioning_ccg_name"":null,""parliamentary_constituency"":""Birmingham Perry Barr""}","{""provider_city"":""Uxbridge"",""address_line_2"":""Handsworth Wood"",""street_address"":""34 Selborne Road"",""provider_county"":null,""provider_postcode"":""UB8 1UX"",""provider_address_line_2"":""82 Oxford Road"",""provider_street_address"":""4th Floor, Parkview""}",{},"{""inherited_rating"":false,""location_type_sector"":""Social Care Org"",""provider_type_sector"":""Social Care Org"",""inspection_directorate"":""Adult social care"",""provider_charity_number"":null,""provider_ownership_type"":""Organisation"",""primary_inspection_category"":""Residential social care"",""provider_companies_house_number"":""5513162"",""provider_inspection_directorate"":""Adult social care"",""provider_primary_inspection_category"":""Residential social care""}",{},1902895823,2010-10-01
52,1-120423725,VL94Q,Stennards Leisure Retirement Home (Frankly Beeches),stennards leisure retirement home (frankly beeches),Stennards Leisure Retirement Home,1-101694826,-,1214775573,,,Birmingham,West Midlands,B31 5LN,52.4107290,,West Midlands,Birmingham,18,,false,,,,2011,true,false,true,,false,false,false,false,false,true,false,true,true,true,true,false,,false,false,false,false,,,,,true,true,true,true,Good,Good,Good,Good,Outstanding,Good,2019-04-04,,http://www.cqc.org.uk/location/1-120423725,,,,false,false,false,false,false,false,50,2025-11-03 10:06:34.364688+00,2025-11-03 10:06:34.364688+00,,"{""activities"":[]}","{""lottie_url"":""https://lottie.org/care-home/england/1-120423725/stennards-leisure-retirement-home-frankly-beeches/"",""cqc_profile"":""https://www.cqc.org.uk/location/1-120423725"",""carehome_url"":null}","{""services"":[""Care home service without nursing""]}","{""bands"":[""Dementia"",""Mental health"",""Older people"",""Physical disability"",""Sensory impairment""]}",{},{},{},{},{},"{""main_partner"":""Lee-Harris, Peter"",""registered_manager"":""Macey, Ronda"",""nominated_individual"":""*""}",{},{},"{""paf_id"":null,""uprn_id"":""1.0007E+11"",""ccg_code"":""E38000220"",""ccg_name"":""NHS Birmingham and Solihull CCG"",""nhs_region"":""Midlands"",""commissioning_ccg_code"":null,""commissioning_ccg_name"":null,""parliamentary_constituency"":""Birmingham Northfield""}","{""provider_city"":""Birmingham"",""address_line_2"":""Northfield"",""street_address"":""123 Frankley Beeches Road"",""provider_county"":""West Midlands"",""provider_postcode"":""B31 5LN"",""provider_address_line_2"":""Northfield"",""provider_street_address"":""123 Frankley Beeches Road""}",{},"{""inherited_rating"":false,""location_type_sector"":""Social Care Org"",""provider_type_sector"":""Social Care Org"",""inspection_directorate"":""Adult social care"",""provider_charity_number"":null,""provider_ownership_type"":""Partnership"",""primary_inspection_category"":""Residential social care"",""provider_companies_house_number"":null,""provider_inspection_directorate"":""Adult social care"",""provider_primary_inspection_category"":""Residential social care""}",{},1214775573,2010-10-01
53,1-120423745,VL94N,Stennards Leisure Retirement Home (KN),stennards leisure retirement home (kn),Stennards Leisure Retirement Home,1-101694826,-,1214583311,,,Birmingham,West Midlands,B30 1DN,52.4155710,-1.9430860,West Midlands,Birmingham,25,,false,,,,2011,true,false,true,,false,false,false,false,false,true,false,true,true,true,true,false,,false,false,false,false,,,,,true,true,true,true,Good,Good,Good,Good,Outstanding,Good,2018-09-19,,http://www.cqc.org.uk/location/1-120423745,,,,false,false,false,false,false,false,100,2025-11-03 10:06:34.364688+00,2025-11-03 10:06:34.364688+00,,"{""activities"":[]}","{""lottie_url"":""https://lottie.org/care-home/england/1-120423745/stennards-leisure-retirement-home-kn/"",""cqc_profile"":""https://www.cqc.org.uk/location/1-120423745"",""carehome_url"":null}","{""services"":[""Care home service without nursing""]}","{""bands"":[""Dementia"",""Mental health"",""Older people"",""Physical disability"",""Sensory impairment""]}",{},{},{},{},{},"{""main_partner"":""Lee-Harris, Peter"",""registered_manager"":""Malanaphy, Philomena"",""nominated_individual"":""*""}",{},{},"{""paf_id"":null,""uprn_id"":""1.0007E+11"",""ccg_code"":""E38000220"",""ccg_name"":""NHS Birmingham and Solihull CCG"",""nhs_region"":""Midlands"",""commissioning_ccg_code"":null,""commissioning_ccg_name"":null,""parliamentary_constituency"":""Birmingham Selly Oak""}","{""provider_city"":""Birmingham"",""address_line_2"":""Kings Norton"",""street_address"":""150-152 Middleton Hall Road"",""provider_county"":""West Midlands"",""provider_postcode"":""B31 5LN"",""provider_address_line_2"":""Northfield"",""provider_street_address"":""123 Frankley Beeches Road""}",{},"{""inherited_rating"":false,""location_type_sector"":""Social Care Org"",""provider_type_sector"":""Social Care Org"",""inspection_directorate"":""Adult social care"",""provider_charity_number"":null,""provider_ownership_type"":""Partnership"",""primary_inspection_category"":""Residential social care"",""provider_companies_house_number"":null,""provider_inspection_directorate"":""Adult social care"",""provider_primary_inspection_category"":""Residential social care""}",{},1214775573,2010-10-01
54,1-120423763,VL94P,Stennards Leisure Retirement Home (Mos),stennards leisure retirement home (mos),Stennards Leisure Retirement Home,1-101694826,-,1214494544,,,Birmingham,West Midlands,B13 9DQ,52.4452910,-1.8803580,West Midlands,Birmingham,16,,false,,,,2011,true,false,true,,false,false,false,false,false,true,false,true,true,true,true,false,,false,false,false,false,,,,,true,true,true,true,Good,Good,Good,Good,Outstanding,Good,2018-12-22,,http://www.cqc.org.uk/location/1-120423763,,,,false,false,false,false,false,false,100,2025-11-03 10:06:34.364688+00,2025-11-03 10:06:34.364688+00,,"{""activities"":[]}","{""lottie_url"":""https://lottie.org/care-home/england/1-120423763/stennards-leisure-retirement-home-mos/"",""cqc_profile"":""https://www.cqc.org.uk/location/1-120423763"",""carehome_url"":null}","{""services"":[""Care home service without nursing""]}","{""bands"":[""Dementia"",""Mental health"",""Older people"",""Physical disability"",""Sensory impairment""]}",{},{},{},{},{},"{""main_partner"":""Lee-Harris, Peter"",""registered_manager"":""Coughlan, Catherine"",""nominated_individual"":""*""}",{},{},"{""paf_id"":null,""uprn_id"":""1.0007E+11"",""ccg_code"":""E38000220"",""ccg_name"":""NHS Birmingham and Solihull CCG"",""nhs_region"":""Midlands"",""commissioning_ccg_code"":null,""commissioning_ccg_name"":null,""parliamentary_constituency"":""Birmingham Hall Green and Moseley""}","{""provider_city"":""Birmingham"",""address_line_2"":""Moseley"",""street_address"":""133 Anderton Park Road"",""provider_county"":""West Midlands"",""provider_postcode"":""B31 5LN"",""provider_address_line_2"":""Northfield"",""provider_street_address"":""123 Frankley Beeches Road""}",{},"{""inherited_rating"":false,""location_type_sector"":""Social Care Org"",""provider_type_sector"":""Social Care Org"",""inspection_directorate"":""Adult social care"",""provider_charity_number"":null,""provider_ownership_type"":""Partnership"",""primary_inspection_category"":""Residential social care"",""provider_companies_house_number"":null,""provider_inspection_directorate"":""Adult social care"",""provider_primary_inspection_category"":""Residential social care""}",{},1214775573,2010-10-01
55,1-120444290,VL84X,SENSE - 11 Station Road,sense - 11 station road,Sense,1-102642607,BRAND Sense - The National Deafblind and Rubella Association,1214581410,,www.sense.org.uk,Birmingham,West Midlands,B38 8SN,52.4133340,-1.9354080,West Midlands,Birmingham,9,,false,,,,2010,true,false,false,,false,false,false,false,false,true,true,false,false,true,false,false,,false,false,false,false,,,,,true,true,true,true,Requires Improvement,Good,Good,Good,Good,Good,2025-04-22,,http://www.cqc.org.uk/location/1-120444290,,,,false,false,false,false,false,false,100,2025-11-03 10:06:34.364688+00,2025-11-03 10:06:34.364688+00,,"{""activities"":[]}","{""lottie_url"":""https://lottie.org/care-home/england/1-120444290/sense---11-station-road/"",""cqc_profile"":""https://www.cqc.org.uk/location/1-120444290"",""carehome_url"":null}","{""services"":[""Care home service without nursing""]}","{""bands"":[""Older people"",""Sensory impairment"",""Younger adults""]}",{},{},{},{},{},"{""main_partner"":""*"",""registered_manager"":""Cross, Jake"",""nominated_individual"":""Watson-O'Neill, James""}",{},{},"{""paf_id"":null,""uprn_id"":""10024266018"",""ccg_code"":""E38000220"",""ccg_name"":""NHS Birmingham and Solihull CCG"",""nhs_region"":""Midlands"",""commissioning_ccg_code"":null,""commissioning_ccg_name"":null,""parliamentary_constituency"":""Birmingham Northfield""}","{""provider_city"":""London"",""address_line_2"":null,""street_address"":""Kings Norton"",""provider_county"":null,""provider_postcode"":""N1 9LG"",""provider_address_line_2"":""Kings Cross"",""provider_street_address"":""101 Pentonville Road""}",{},"{""inherited_rating"":false,""location_type_sector"":""Social Care Org"",""provider_type_sector"":""Social Care Org"",""inspection_directorate"":""Adult social care"",""provider_charity_number"":""289868"",""provider_ownership_type"":""Organisation"",""primary_inspection_category"":""Residential social care"",""provider_companies_house_number"":""1825301"",""provider_inspection_directorate"":""Adult social care"",""provider_primary_inspection_category"":""Residential social care""}",{},1214156751,2010-10-01
56,1-120444305,VL882,SENSE - 5 Shalnecote Grove,sense - 5 shalnecote grove,Sense,1-102642607,BRAND Sense - The National Deafblind and Rubella Association,1214411640,,www.sense.org.uk,Birmingham,West Midlands,B14 6NH,52.4187050,-1.9084550,West Midlands,Birmingham,8,,false,,,,2010,true,false,false,,false,false,false,false,false,false,false,false,false,true,false,false,,false,false,false,false,,,,,true,true,true,true,Good,Good,Good,Good,Good,Good,2020-01-14,,http://www.cqc.org.uk/location/1-120444305,,,,false,false,false,false,false,false,100,2025-11-03 10:06:34.364688+00,2025-11-03 10:06:34.364688+00,,"{""activities"":[]}","{""lottie_url"":""https://lottie.org/care-home/england/1-120444305/sense---5-shalnecote-grove/"",""cqc_profile"":""https://www.cqc.org.uk/location/1-120444305"",""carehome_url"":null}","{""services"":[""Care home service without nursing""]}","{""bands"":[""Sensory impairment""]}",{},{},{},{},{},"{""main_partner"":""*"",""registered_manager"":""Holloway, Eve"",""nominated_individual"":""Watson-O'Neill, James""}",{},{},"{""paf_id"":null,""uprn_id"":""1.00072E+11"",""ccg_code"":""E38000220"",""ccg_name"":""NHS Birmingham and Solihull CCG"",""nhs_region"":""Midlands"",""commissioning_ccg_code"":null,""commissioning_ccg_name"":null,""parliamentary_constituency"":""Birmingham Selly Oak""}","{""provider_city"":""London"",""address_line_2"":""Kings Heath"",""street_address"":""5 Shalnecote Grove"",""provider_county"":null,""provider_postcode"":""N1 9LG"",""provider_address_line_2"":""Kings Cross"",""provider_street_address"":""101 Pentonville Road""}",{},"{""inherited_rating"":false,""location_type_sector"":""Social Care Org"",""provider_type_sector"":""Social Care Org"",""inspection_directorate"":""Adult social care"",""provider_charity_number"":""289868"",""provider_ownership_type"":""Organisation"",""primary_inspection_category"":""Residential social care"",""provider_companies_house_number"":""1825301"",""provider_inspection_directorate"":""Adult social care"",""provider_primary_inspection_category"":""Residential social care""}",{},1214156751,2010-10-01
57,1-120445036,VL8Y6,SENSE - 296-298 Warren Farm Road,sense - 296-298 warren farm road,Sense,1-102642607,BRAND Sense - The National Deafblind and Rubella Association,1213507076,,www.sense.org.uk,Birmingham,West Midlands,B44 0AD,52.5436010,-1.8681030,West Midlands,Birmingham,5,,false,,,,2010,true,false,false,,false,false,false,false,false,false,false,false,true,true,false,false,,false,false,false,false,,,,,true,true,true,true,Good,Good,Good,Good,Good,Good,2019-11-07,,http://www.cqc.org.uk/location/1-120445036,,,,false,false,false,false,false,false,100,2025-11-03 10:06:34.364688+00,2025-11-03 10:06:34.364688+00,,"{""activities"":[]}","{""lottie_url"":""https://lottie.org/care-home/england/1-120445036/sense---296-298-warren-farm-road/"",""cqc_profile"":""https://www.cqc.org.uk/location/1-120445036"",""carehome_url"":null}","{""services"":[""Care home service without nursing""]}","{""bands"":[""Physical disability"",""Sensory impairment""]}",{},{},{},{},{},"{""main_partner"":""*"",""registered_manager"":""Torrie, Warren"",""nominated_individual"":""Watson-O'Neill, James""}",{},{},"{""paf_id"":null,""uprn_id"":""10033392596"",""ccg_code"":""E38000220"",""ccg_name"":""NHS Birmingham and Solihull CCG"",""nhs_region"":""Midlands"",""commissioning_ccg_code"":null,""commissioning_ccg_name"":null,""parliamentary_constituency"":""Birmingham Erdington""}","{""provider_city"":""London"",""address_line_2"":null,""street_address"":""Kingstanding"",""provider_county"":null,""provider_postcode"":""N1 9LG"",""provider_address_line_2"":""Kings Cross"",""provider_street_address"":""101 Pentonville Road""}",{},"{""inherited_rating"":false,""location_type_sector"":""Social Care Org"",""provider_type_sector"":""Social Care Org"",""inspection_directorate"":""Adult social care"",""provider_charity_number"":""289868"",""provider_ownership_type"":""Organisation"",""primary_inspection_category"":""Residential social care"",""provider_companies_house_number"":""1825301"",""provider_inspection_directorate"":""Adult social care"",""provider_primary_inspection_category"":""Residential social care""}",{},1214156751,2010-10-01
